"Tipologia","Frecuencia","Household"
"T6",3875,510911780101
"T6",3875,510911850401
"T6",3875,510911860301
"T6",3875,510911900301
"T6",3875,510911940101
"T6",3875,510911980901
"T6",3875,510911991301
"T6",3875,510912001501
"T6",3875,510912001601
"T6",3875,510912080701
"T6",3875,510912090701
"T6",3875,510912120101
"T6",3875,510912120501
"T6",3875,510912130401
"T6",3875,510912190201
"T6",3875,510912200201
"T6",3875,510912201501
"T6",3875,510912202001
"T6",3875,510912210401
"T6",3875,510912240802
"T6",3875,510912270901
"T6",3875,510912290401
"T6",3875,510912321301
"T6",3875,510912450201
"T6",3875,510912480201
"T6",3875,510912501101
"T6",3875,510912510101
"T6",3875,510912510401
"T6",3875,510912510601
"T6",3875,510912560901
"T6",3875,510912590101
"T6",3875,510912640201
"T6",3875,510912651801
"T6",3875,530110070401
"T6",3875,530110090201
"T6",3875,530110100601
"T6",3875,530110120401
"T6",3875,530110150501
"T6",3875,530110170401
"T6",3875,530110200301
"T6",3875,530110202101
"T6",3875,530110320501
"T6",3875,530110330301
"T6",3875,530130020301
"T6",3875,530210050601
"T6",3875,530210070301
"T6",3875,530230010401
"T6",3875,530230020201
"T6",3875,530230021301
"T6",3875,530310080701
"T6",3875,530310091201
"T6",3875,530330030901
"T6",3875,530330031101
"T6",3875,530410040301
"T6",3875,530410090801
"T6",3875,530430010901
"T6",3875,530430011201
"T6",3875,530430021201
"T6",3875,540110030301
"T6",3875,540110030501
"T6",3875,540110050101
"T6",3875,540110070301
"T6",3875,540110080401
"T6",3875,540110090201
"T6",3875,540110110301
"T6",3875,540110140201
"T6",3875,540130021001
"T6",3875,540130031101
"T6",3875,540130031301
"T6",3875,540210010601
"T6",3875,540210020201
"T6",3875,540210040101
"T6",3875,540230010501
"T6",3875,540230021201
"T6",3875,540320011201
"T6",3875,540320011901
"T6",3875,540320031901
"T6",3875,540420021001
"T6",3875,540430010601
"T6",3875,540520012001
"T6",3875,540520022001
"T6",3875,540520051301
"T6",3875,540520051501
"T6",3875,540520051601
"T6",3875,550110050401
"T6",3875,550110090601
"T6",3875,550110101001
"T6",3875,550110130401
"T6",3875,550110140801
"T6",3875,550110150201
"T6",3875,550110200501
"T6",3875,550110200601
"T6",3875,550110240801
"T6",3875,550110251401
"T6",3875,550110330801
"T6",3875,550110341102
"T6",3875,550130010501
"T6",3875,550130020601
"T6",3875,550210020101
"T6",3875,550210060901
"T6",3875,550210061301
"T6",3875,550210070401
"T6",3875,550210080401
"T6",3875,550210090601
"T6",3875,550210110602
"T6",3875,550210141201
"T6",3875,550210150301
"T6",3875,550230031101
"T6",3875,550310020201
"T6",3875,550310030801
"T6",3875,550310031601
"T6",3875,550310050201
"T6",3875,550410020401
"T6",3875,550410051101
"T6",3875,550610020401
"T6",3875,550610060301
"T6",3875,550610090101
"T6",3875,560110020801
"T6",3875,560110050701
"T6",3875,560110060801
"T6",3875,560110070201
"T6",3875,560110090201
"T6",3875,560110110201
"T6",3875,560110120201
"T6",3875,560110150701
"T6",3875,560110160201
"T6",3875,560110280201
"T6",3875,560110330301
"T6",3875,560110370501
"T6",3875,560110370801
"T6",3875,560110390401
"T6",3875,560110410401
"T6",3875,560110480401
"T6",3875,560110490402
"T6",3875,560130021201
"T6",3875,560210070201
"T6",3875,560210100301
"T6",3875,560210100701
"T6",3875,560210120301
"T6",3875,560210150201
"T6",3875,560210220301
"T6",3875,560230010101
"T6",3875,560230011201
"T6",3875,560310050601
"T6",3875,560310120101
"T6",3875,560310160101
"T6",3875,560310210101
"T6",3875,560410110301
"T6",3875,560410160201
"T6",3875,560410180401
"T6",3875,560510020101
"T6",3875,560510081001
"T6",3875,560510140301
"T6",3875,560510160201
"T6",3875,560620010601
"T6",3875,560620031001
"T6",3875,560620031801
"T6",3875,570110060401
"T6",3875,570110090401
"T6",3875,570110111401
"T6",3875,570110150801
"T6",3875,570110170201
"T6",3875,570110200101
"T6",3875,570110200301
"T6",3875,570110200701
"T6",3875,570110210901
"T6",3875,570110220301
"T6",3875,570110221401
"T6",3875,570110221801
"T6",3875,570110241101
"T6",3875,570110310401
"T6",3875,570110330901
"T6",3875,570110340101
"T6",3875,570110420601
"T6",3875,570110420901
"T6",3875,570110421101
"T6",3875,570110460501
"T6",3875,570130010101
"T6",3875,570130010501
"T6",3875,570130020701
"T6",3875,570130021101
"T6",3875,570210020301
"T6",3875,570210050301
"T6",3875,570230010501
"T6",3875,570230011001
"T6",3875,570230011101
"T6",3875,570310010201
"T6",3875,570310030401
"T6",3875,570310040701
"T6",3875,570310050801
"T6",3875,570310090101
"T6",3875,570310100401
"T6",3875,570330020501
"T6",3875,570330030301
"T6",3875,570330030501
"T6",3875,570420021101
"T6",3875,570430011201
"T6",3875,570510010601
"T6",3875,570510040301
"T6",3875,570510080101
"T6",3875,570510090401
"T6",3875,570610041301
"T6",3875,580110010101
"T6",3875,580110080201
"T6",3875,580110120701
"T6",3875,580110130301
"T6",3875,580110150501
"T6",3875,580110150901
"T6",3875,580110170101
"T6",3875,580110170201
"T6",3875,580110170301
"T6",3875,580110171601
"T6",3875,580110210801
"T6",3875,580110301001
"T6",3875,580110370501
"T6",3875,580110380801
"T6",3875,580110410301
"T6",3875,580110421001
"T6",3875,580110421501
"T6",3875,580110490101
"T6",3875,580110500201
"T6",3875,580110510801
"T6",3875,580110550201
"T6",3875,580110600801
"T6",3875,580110601601
"T6",3875,580110630401
"T6",3875,580110650102
"T6",3875,580110660401
"T6",3875,580110681601
"T6",3875,580110710201
"T6",3875,580110800301
"T6",3875,580110820101
"T6",3875,580110841101
"T6",3875,580110870201
"T6",3875,580130030501
"T6",3875,580210021001
"T6",3875,580210030301
"T6",3875,580210050101
"T6",3875,580210100801
"T6",3875,580210120101
"T6",3875,580210151501
"T6",3875,580210151601
"T6",3875,580210170201
"T6",3875,580210180301
"T6",3875,580230020601
"T6",3875,580230021001
"T6",3875,580410050901
"T6",3875,580410130401
"T6",3875,580410180301
"T6",3875,580410221201
"T6",3875,580410230401
"T6",3875,580410330301
"T6",3875,580410330601
"T6",3875,580410340301
"T6",3875,580410351001
"T6",3875,580410351101
"T6",3875,580410360201
"T6",3875,580410360301
"T6",3875,580410371001
"T6",3875,580410371101
"T6",3875,580410380201
"T6",3875,580410451601
"T6",3875,580410460501
"T6",3875,580410530701
"T6",3875,580410580701
"T6",3875,580410630901
"T6",3875,580410631101
"T6",3875,580410631202
"T6",3875,580410640901
"T6",3875,580410641201
"T6",3875,610110090201
"T6",3875,610110090501
"T6",3875,610110150101
"T6",3875,610110170401
"T6",3875,610110190501
"T6",3875,610110301601
"T6",3875,610110330401
"T6",3875,610110450101
"T6",3875,610110460201
"T6",3875,610110460801
"T6",3875,610110520701
"T6",3875,610110531001
"T6",3875,610110540201
"T6",3875,610110560301
"T6",3875,610110630101
"T6",3875,610110770801
"T6",3875,610110780201
"T6",3875,610110860401
"T6",3875,610110940101
"T6",3875,610110951201
"T6",3875,610111001101
"T6",3875,610111001401
"T6",3875,610111010101
"T6",3875,610111030801
"T6",3875,610111090401
"T6",3875,610111110201
"T6",3875,610111140101
"T6",3875,610111210201
"T6",3875,610111220401
"T6",3875,610111230701
"T6",3875,610111250201
"T6",3875,610111290801
"T6",3875,610111300101
"T6",3875,610111340201
"T6",3875,610111340401
"T6",3875,610111430501
"T6",3875,610111441001
"T6",3875,610111460201
"T6",3875,610111510501
"T6",3875,610111511501
"T6",3875,610111511701
"T6",3875,610111511901
"T6",3875,610111530401
"T6",3875,610111600401
"T6",3875,610111610301
"T6",3875,610111610401
"T6",3875,610111620101
"T6",3875,610111620301
"T6",3875,610111620601
"T6",3875,610111630101
"T6",3875,610111650102
"T6",3875,610111670301
"T6",3875,610111700201
"T6",3875,610111700501
"T6",3875,610111740201
"T6",3875,610111770101
"T6",3875,610111770601
"T6",3875,610111811701
"T6",3875,610111820801
"T6",3875,610111840701
"T6",3875,610111841401
"T6",3875,610111870301
"T6",3875,610111870901
"T6",3875,610111871701
"T6",3875,610111880801
"T6",3875,610112020201
"T6",3875,610112030801
"T6",3875,610112070401
"T6",3875,610112080601
"T6",3875,610130031001
"T6",3875,610210060301
"T6",3875,610210081101
"T6",3875,610230030401
"T6",3875,610230030901
"T6",3875,610320021101
"T6",3875,610320021501
"T6",3875,610320031101
"T6",3875,610330010501
"T6",3875,610330030601
"T6",3875,610420010201
"T6",3875,610420010901
"T6",3875,610420020401
"T6",3875,610420020901
"T6",3875,610420030401
"T6",3875,610420031201
"T6",3875,610430020901
"T6",3875,610430021701
"T6",3875,610510041001
"T6",3875,610510100401
"T6",3875,610510120301
"T6",3875,610510150301
"T6",3875,610530020901
"T6",3875,610530030701
"T6",3875,610610010701
"T6",3875,610610020101
"T6",3875,610610021401
"T6",3875,610610061201
"T6",3875,610630020501
"T6",3875,610630030201
"T6",3875,610710061001
"T6",3875,610710070701
"T6",3875,610710071001
"T6",3875,610730030401
"T6",3875,610730030601
"T6",3875,610810030201
"T6",3875,610810050201
"T6",3875,610810060401
"T6",3875,610810080101
"T6",3875,610810120201
"T6",3875,610810221301
"T6",3875,610810250401
"T6",3875,610810300101
"T6",3875,610810310901
"T6",3875,610810311001
"T6",3875,610810330901
"T6",3875,610810340101
"T6",3875,610830030601
"T6",3875,610920011501
"T6",3875,610920030601
"T6",3875,610920030801
"T6",3875,610930011201
"T6",3875,611010010101
"T6",3875,611010050201
"T6",3875,611010100301
"T6",3875,611010110701
"T6",3875,611010111001
"T6",3875,611030020401
"T6",3875,611030030801
"T6",3875,611110040401
"T6",3875,611110041501
"T6",3875,611110050601
"T6",3875,611130020501
"T6",3875,611230021801
"T6",3875,611310030401
"T6",3875,611310060301
"T6",3875,611310070201
"T6",3875,611330031401
"T6",3875,611330040201
"T6",3875,611330051301
"T6",3875,611410030602
"T6",3875,611410040201
"T6",3875,611430031301
"T6",3875,611510010801
"T6",3875,611510020101
"T6",3875,611510030301
"T6",3875,611510040301
"T6",3875,611510050201
"T6",3875,611510070401
"T6",3875,611510170101
"T6",3875,611510180301
"T6",3875,611510190301
"T6",3875,611510210201
"T6",3875,611510210802
"T6",3875,611510250101
"T6",3875,611510300201
"T6",3875,611510310201
"T6",3875,611510310301
"T6",3875,611510310401
"T6",3875,611530021201
"T6",3875,611530031401
"T6",3875,611530051301
"T6",3875,611610010301
"T6",3875,611610060601
"T6",3875,611630011901
"T6",3875,611630020701
"T6",3875,611630030901
"T6",3875,611630032101
"T6",3875,611630040501
"T6",3875,611630040701
"T6",3875,611630041201
"T6",3875,611630041401
"T6",3875,611630041601
"T6",3875,611710010501
"T6",3875,611710040201
"T6",3875,611710090101
"T6",3875,611710110901
"T6",3875,611710150401
"T6",3875,611710160101
"T6",3875,611710160701
"T6",3875,611710180301
"T6",3875,611730011501
"T6",3875,611730030201
"T6",3875,611730041701
"T6",3875,611730050201
"T6",3875,611730051701
"T6",3875,611730060301
"T6",3875,611730061401
"T6",3875,611730071301
"T6",3875,611730071501
"T6",3875,620110040301
"T6",3875,620110050101
"T6",3875,620110120101
"T6",3875,620130030301
"T6",3875,620220011401
"T6",3875,620310050401
"T6",3875,620310080401
"T6",3875,620330020601
"T6",3875,620330020701
"T6",3875,620520031301
"T6",3875,620520040201
"T6",3875,620530010501
"T6",3875,620530020201
"T6",3875,620530031001
"T6",3875,630110010201
"T6",3875,630110020401
"T6",3875,630110020701
"T6",3875,630110020801
"T6",3875,630110050301
"T6",3875,630110070201
"T6",3875,630110120901
"T6",3875,630110121001
"T6",3875,630110131101
"T6",3875,630110140401
"T6",3875,630110150701
"T6",3875,630110160501
"T6",3875,630110221501
"T6",3875,630110250401
"T6",3875,630110280101
"T6",3875,630110300501
"T6",3875,630110301201
"T6",3875,630110380201
"T6",3875,630110391301
"T6",3875,630110391901
"T6",3875,630110460101
"T6",3875,630110470701
"T6",3875,630110480101
"T6",3875,630130020301
"T6",3875,630130020701
"T6",3875,630130020901
"T6",3875,630130040301
"T6",3875,630130040901
"T6",3875,630130050201
"T6",3875,630130051101
"T6",3875,630210030401
"T6",3875,630210050401
"T6",3875,630210050601
"T6",3875,630230011001
"T6",3875,630230011301
"T6",3875,630310010701
"T6",3875,630310071001
"T6",3875,630310130201
"T6",3875,630330010601
"T6",3875,630330011901
"T6",3875,630330020701
"T6",3875,630330060501
"T6",3875,630420010301
"T6",3875,630420021801
"T6",3875,630420030801
"T6",3875,630420031201
"T6",3875,630430020201
"T6",3875,630510040301
"T6",3875,630510050101
"T6",3875,630510050801
"T6",3875,630510090501
"T6",3875,630510090801
"T6",3875,630530010501
"T6",3875,630530030601
"T6",3875,630530031601
"T6",3875,630620010401
"T6",3875,630620021801
"T6",3875,630630010401
"T6",3875,630630010801
"T6",3875,630630020401
"T6",3875,630630022101
"T6",3875,630720020801
"T6",3875,630720021301
"T6",3875,630720030301
"T6",3875,630720031601
"T6",3875,630820011701
"T6",3875,630820030101
"T6",3875,630830010301
"T6",3875,630830010501
"T6",3875,630930010701
"T6",3875,631010020101
"T6",3875,631010050501
"T6",3875,631010120601
"T6",3875,631010190401
"T6",3875,631010201101
"T6",3875,631030010301
"T6",3875,631030020101
"T6",3875,631030040101
"T6",3875,631030040401
"T6",3875,710110070401
"T6",3875,710110451301
"T6",3875,710110550101
"T6",3875,710110580101
"T6",3875,710110600701
"T6",3875,710110750401
"T6",3875,710110770101
"T6",3875,710110791001
"T6",3875,710110791601
"T6",3875,710110800601
"T6",3875,710110981201
"T6",3875,710110990301
"T6",3875,710111000701
"T6",3875,710111060401
"T6",3875,710111060601
"T6",3875,710111070201
"T6",3875,710111120501
"T6",3875,710111180701
"T6",3875,710111221201
"T6",3875,710111230701
"T6",3875,710111250601
"T6",3875,710111260701
"T6",3875,710111300501
"T6",3875,710111331101
"T6",3875,710111350301
"T6",3875,710111360201
"T6",3875,710111370401
"T6",3875,710111370601
"T6",3875,710111470601
"T6",3875,710111480301
"T6",3875,710111531601
"T6",3875,710111570301
"T6",3875,710111570701
"T6",3875,710111580501
"T6",3875,710111610101
"T6",3875,710111620301
"T6",3875,710111650301
"T6",3875,710111670501
"T6",3875,710111690401
"T6",3875,710111720301
"T6",3875,710111730201
"T6",3875,710111730401
"T6",3875,710111770401
"T6",3875,710111810401
"T6",3875,710111810701
"T6",3875,710111820701
"T6",3875,710111830101
"T6",3875,710111830301
"T6",3875,710111850801
"T6",3875,710111860201
"T6",3875,710111891101
"T6",3875,710111901001
"T6",3875,710111920501
"T6",3875,710130020401
"T6",3875,710130021501
"T6",3875,710130022001
"T6",3875,710210010301
"T6",3875,710210020401
"T6",3875,710210130401
"T6",3875,710210130601
"T6",3875,710210191201
"T6",3875,710210200501
"T6",3875,710230020901
"T6",3875,710230031701
"T6",3875,710320011701
"T6",3875,710330010101
"T6",3875,710330010601
"T6",3875,710330020701
"T6",3875,710330021401
"T6",3875,710330030901
"T6",3875,710420031201
"T6",3875,710520031201
"T6",3875,710520031301
"T6",3875,710530030901
"T6",3875,710620021201
"T6",3875,710630010101
"T6",3875,710630020401
"T6",3875,710630020901
"T6",3875,710630030201
"T6",3875,710720021301
"T6",3875,710730010501
"T6",3875,710730021101
"T6",3875,710820030801
"T6",3875,710830021201
"T6",3875,710910020901
"T6",3875,710910040301
"T6",3875,710910060701
"T6",3875,710910110401
"T6",3875,710910120201
"T6",3875,710930021301
"T6",3875,710930021401
"T6",3875,710930030201
"T6",3875,710930030301
"T6",3875,710930050501
"T6",3875,711020021001
"T6",3875,720110111201
"T6",3875,720110120101
"T6",3875,720110120701
"T6",3875,720110150101
"T6",3875,720110170801
"T6",3875,720110200101
"T6",3875,720110200701
"T6",3875,720110220901
"T6",3875,720110230701
"T6",3875,720110230901
"T6",3875,720110270101
"T6",3875,720130021701
"T6",3875,720130040901
"T6",3875,720210010101
"T6",3875,720210010701
"T6",3875,720210040201
"T6",3875,720320010801
"T6",3875,720320021301
"T6",3875,730110020401
"T6",3875,730110030501
"T6",3875,730110140101
"T6",3875,730110210201
"T6",3875,730110231601
"T6",3875,730110240501
"T6",3875,730110310401
"T6",3875,730110330701
"T6",3875,730110400301
"T6",3875,730110460201
"T6",3875,730110460301
"T6",3875,730110460501
"T6",3875,730110460701
"T6",3875,730110490701
"T6",3875,730110520201
"T6",3875,730110520501
"T6",3875,730110530801
"T6",3875,730110531201
"T6",3875,730110540401
"T6",3875,730110570401
"T6",3875,730110690401
"T6",3875,730110710201
"T6",3875,730110810101
"T6",3875,730110830101
"T6",3875,730110870401
"T6",3875,730110880401
"T6",3875,730110910501
"T6",3875,730110931001
"T6",3875,730111000201
"T6",3875,730111010401
"T6",3875,730111050501
"T6",3875,730111080101
"T6",3875,730111090502
"T6",3875,730130031001
"T6",3875,730210060101
"T6",3875,730210070401
"T6",3875,730320020901
"T6",3875,730330010401
"T6",3875,730330011101
"T6",3875,730330030101
"T6",3875,730410010301
"T6",3875,730410030801
"T6",3875,730410070501
"T6",3875,730410120801
"T6",3875,730410121401
"T6",3875,730410200101
"T6",3875,730410210101
"T6",3875,730410250601
"T6",3875,730430020301
"T6",3875,730520010101
"T6",3875,730520010801
"T6",3875,730520011701
"T6",3875,730520020101
"T6",3875,730520020401
"T6",3875,730520021001
"T6",3875,730520021101
"T6",3875,730520030401
"T6",3875,730530010601
"T6",3875,730530030301
"T6",3875,730620020801
"T6",3875,730620021001
"T6",3875,730620021401
"T6",3875,730630031801
"T6",3875,730720020401
"T6",3875,730720031401
"T6",3875,730730011201
"T6",3875,730730030801
"T6",3875,730810010401
"T6",3875,730810030101
"T6",3875,730810030301
"T6",3875,730810040401
"T6",3875,730810050101
"T6",3875,730810070201
"T6",3875,730830010401
"T6",3875,730830022101
"T6",3875,730830031901
"T6",3875,730830061401
"T6",3875,730930030901
"T6",3875,740110010401
"T6",3875,740110010601
"T6",3875,740110150201
"T6",3875,740110200201
"T6",3875,740110200401
"T6",3875,740110250501
"T6",3875,740110370401
"T6",3875,740110380301
"T6",3875,740110390401
"T6",3875,740110401501
"T6",3875,740110410801
"T6",3875,740110490201
"T6",3875,740110490601
"T6",3875,740110550101
"T6",3875,740130010901
"T6",3875,740220011201
"T6",3875,740220020501
"T6",3875,740220021501
"T6",3875,740220021701
"T6",3875,740220030901
"T6",3875,740230011101
"T6",3875,740230012101
"T6",3875,740230020801
"T6",3875,740230021301
"T6",3875,740230021801
"T6",3875,740230040301
"T6",3875,740310010301
"T6",3875,740310010801
"T6",3875,740310070801
"T6",3875,740330041101
"T6",3875,740330060101
"T6",3875,740410070601
"T6",3875,740410071201
"T6",3875,740410071501
"T6",3875,740410090801
"T6",3875,740410220301
"T6",3875,740410221701
"T6",3875,740430020901
"T6",3875,740430031301
"T6",3875,740430041801
"T6",3875,740520020301
"T6",3875,740520031801
"T6",3875,740530020901
"T6",3875,740610040201
"T6",3875,740610070401
"T6",3875,740610070801
"T6",3875,740610120401
"T6",3875,740610150301
"T6",3875,740630031401
"T6",3875,740630050501
"T6",3875,740710061001
"T6",3875,740710061201
"T6",3875,740820030201
"T6",3875,740830011301
"T6",3875,740830011901
"T6",3875,740830031101
"T6",3875,740830031801
"T6",3875,810110120401
"T6",3875,810110150501
"T6",3875,810110160401
"T6",3875,810110231301
"T6",3875,810110280201
"T6",3875,810110310201
"T6",3875,810110330201
